"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"8109062"	"1"	"0.1575068"	"-1.55"	"-4.38"	"-8.42e-02"	"FBXO38"	"F-box protein 38"
"8101324"	"1"	"0.1575413"	"-1.55"	"-4.38"	"-8.08e-02"	"HNRNPD"	"heterogeneous nuclear ribonucleoprotein D"
"8175234"	"1"	"0.1576106"	"-1.55"	"-4.38"	"-1.59e-01"	"GPC3"	"glypican 3"
"7928491"	"1"	"0.1576656"	"-1.55"	"-4.38"	"-9.12e-02"	"KAT6B"	"lysine acetyltransferase 6B"
"7963137"	"1"	"0.1576878"	"1.55"	"-4.38"	"3.10e-01"	""	""
"8017825"	"1"	"0.1576934"	"1.55"	"-4.38"	"3.12e-01"	""	""
"7895574"	"1"	"0.1577524"	"-1.55"	"-4.38"	"-8.70e-02"	""	""
"8079964"	"1"	"0.1577575"	"1.55"	"-4.38"	"8.90e-02"	"GNAI2"	"G protein subunit alpha i2"
"7912535"	"1"	"0.1578085"	"1.55"	"-4.38"	"1.35e-01"	""	""
"8011850"	"1"	"0.1578206"	"-1.55"	"-4.38"	"-1.43e-01"	"C1QBP"	"complement C1q binding protein"
"8171359"	"1"	"0.1579317"	"-1.55"	"-4.38"	"-1.71e-01"	"GPM6B"	"glycoprotein M6B"
"8055594"	"1"	"0.1579446"	"-1.55"	"-4.38"	"-1.80e-01"	""	""
"7909862"	"1"	"0.1579641"	"1.55"	"-4.38"	"1.26e-01"	"C1orf115"	"chromosome 1 open reading frame 115"
"7895910"	"1"	"0.1580361"	"1.55"	"-4.38"	"3.86e-01"	""	""
"7958948"	"1"	"0.1580423"	"1.55"	"-4.38"	"1.11e-01"	"CFAP73"	"cilia and flagella associated protein 73"
"8120719"	"1"	"0.1580506"	"1.55"	"-4.38"	"4.24e-01"	"CD109"	"CD109 molecule"
"7895257"	"1"	"0.1581071"	"1.55"	"-4.38"	"2.63e-01"	""	""
"8115344"	"1"	"0.1581273"	"1.55"	"-4.38"	"9.75e-02"	""	""
"7895213"	"1"	"0.1581356"	"1.55"	"-4.38"	"2.04e-01"	""	""
"8042588"	"1"	"0.1581647"	"-1.55"	"-4.38"	"-1.13e-01"	"MPHOSPH10"	"M-phase phosphoprotein 10"
"7893213"	"1"	"0.1581961"	"1.55"	"-4.38"	"5.07e-01"	""	""
"7944716"	"1"	"0.1582917"	"-1.55"	"-4.38"	"-5.70e-01"	""	""
"8002629"	"1"	"0.1583656"	"1.55"	"-4.38"	"1.30e-01"	"PKD1L3"	"polycystin 1 like 3, transient receptor potential channel interacting"
"8156519"	"1"	"0.1584124"	"1.55"	"-4.38"	"1.68e-01"	"MIRLET7A1"	"microRNA let-7a-1"
"7906372"	"1"	"0.1584274"	"-1.55"	"-4.38"	"-1.53e-01"	"OR10Z1"	"olfactory receptor family 10 subfamily Z member 1"
"8052703"	"1"	"0.1585024"	"-1.55"	"-4.38"	"-9.38e-02"	"WDR92"	"WD repeat domain 92"
"7997808"	"1"	"0.1585488"	"1.55"	"-4.38"	"2.37e-01"	"SNAI3-AS1"	"SNAI3 antisense RNA 1"
"8104812"	"1"	"0.1585515"	"1.55"	"-4.38"	"1.27e-01"	"TTC23L///TTC23L"	"tetratricopeptide repeat domain 23 like///tetratricopeptide repeat domain 23 like"
"8090291"	"1"	"0.1585713"	"-1.55"	"-4.38"	"-1.84e-01"	"ALG1L"	"ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase like"
"8007904"	"1"	"0.1585817"	"1.55"	"-4.38"	"1.23e-01"	"GOSR2"	"golgi SNAP receptor complex member 2"
"7930422"	"1"	"0.1586243"	"-1.55"	"-4.38"	"-1.21e-01"	"SMC3"	"structural maintenance of chromosomes 3"
"8096425"	"1"	"0.1586534"	"1.55"	"-4.38"	"4.14e-01"	"CCSER1"	"coiled-coil serine rich protein 1"
"7896570"	"1"	"0.1586658"	"1.55"	"-4.38"	"2.71e-01"	""	""
"8152255"	"1"	"0.1587453"	"-1.55"	"-4.38"	"-9.95e-02"	"SLC25A32"	"solute carrier family 25 member 32"
"8046276"	"1"	"0.1587462"	"1.55"	"-4.38"	"8.88e-02"	"SP5"	"Sp5 transcription factor"
"7895503"	"1"	"0.1587721"	"1.55"	"-4.38"	"2.15e-01"	""	""
"7905789"	"1"	"0.1587759"	"-1.55"	"-4.38"	"-1.39e-01"	"IL6R"	"interleukin 6 receptor"
"8158952"	"1"	"0.1588134"	"1.55"	"-4.38"	"1.10e-01"	"EEF1A1///EEF1A1"	"eukaryotic translation elongation factor 1 alpha 1///eukaryotic translation elongation factor 1 alpha 1"
"8018791"	"1"	"0.1588491"	"1.54"	"-4.38"	"1.52e-01"	""	""
"7963359"	"1"	"0.158868"	"1.54"	"-4.38"	"9.48e-02"	"KRT83"	"keratin 83"
"7989146"	"1"	"0.1588692"	"1.54"	"-4.38"	"3.09e-01"	"MNS1"	"meiosis specific nuclear structural 1"
"8086451"	"1"	"0.1588816"	"-1.54"	"-4.38"	"-1.80e-01"	"HIGD1A"	"HIG1 hypoxia inducible domain family member 1A"
"7947526"	"1"	"0.1589185"	"1.54"	"-4.38"	"1.59e-01"	""	""
"7893010"	"1"	"0.158947"	"-1.54"	"-4.38"	"-1.90e-01"	""	""
"7893807"	"1"	"0.1589504"	"-1.54"	"-4.38"	"-1.62e-01"	""	""
"8035236"	"1"	"0.1589853"	"-1.54"	"-4.38"	"-1.20e-01"	"HAUS8"	"HAUS augmin like complex subunit 8"
"8122198"	"1"	"0.1590341"	"-1.54"	"-4.38"	"-1.68e-01"	""	""
"8101721"	"1"	"0.1590594"	"1.54"	"-4.38"	"1.62e-01"	""	""
"7894431"	"1"	"0.1591193"	"1.54"	"-4.38"	"2.13e-01"	""	""
"7961964"	"1"	"0.1591725"	"-1.54"	"-4.38"	"-8.50e-02"	"ASUN"	"asunder, spermatogenesis regulator"
"7894762"	"1"	"0.1592386"	"1.54"	"-4.38"	"1.48e-01"	""	""
"8005707"	"1"	"0.1593173"	"1.54"	"-4.38"	"1.24e-01"	"MAP2K3"	"mitogen-activated protein kinase kinase 3"
"7955140"	"1"	"0.1593521"	"-1.54"	"-4.39"	"-1.67e-01"	""	""
"7893050"	"1"	"0.1593771"	"1.54"	"-4.39"	"2.23e-01"	""	""
"7896493"	"1"	"0.1594471"	"-1.54"	"-4.39"	"-9.20e-02"	""	""
"7965855"	"1"	"0.1594577"	"-1.54"	"-4.39"	"-1.25e-01"	"NUP37"	"nucleoporin 37"
"7957819"	"1"	"0.1594898"	"1.54"	"-4.39"	"1.10e-01"	"SLC17A8"	"solute carrier family 17 member 8"
"7896202"	"1"	"0.1595381"	"-1.54"	"-4.39"	"-2.81e-01"	""	""
"8122807"	"1"	"0.1595921"	"1.54"	"-4.39"	"6.77e-01"	"AKAP12"	"A-kinase anchoring protein 12"
"8056566"	"1"	"0.1596086"	"-1.54"	"-4.39"	"-1.07e-01"	""	""
"7953594"	"1"	"0.1596112"	"-1.54"	"-4.39"	"-1.66e-01"	"EMG1"	"EMG1, N1-specific pseudouridine methyltransferase"
"8136965"	"1"	"0.159623"	"1.54"	"-4.39"	"1.23e-01"	"OR6B1"	"olfactory receptor family 6 subfamily B member 1"
"8109563"	"1"	"0.1597089"	"-1.54"	"-4.39"	"-1.15e-01"	"NIPAL4"	"NIPA like domain containing 4"
"7894403"	"1"	"0.1597239"	"1.54"	"-4.39"	"2.71e-01"	""	""
"8116384"	"1"	"0.1598148"	"-1.54"	"-4.39"	"-9.05e-02"	"RASGEF1C"	"RasGEF domain family member 1C"
"8079561"	"1"	"0.1598222"	"-1.54"	"-4.39"	"-1.21e-01"	""	""
"7928819"	"1"	"0.1598461"	"1.54"	"-4.39"	"1.55e-01"	""	""
"8044574"	"1"	"0.1598543"	"1.54"	"-4.39"	"3.49e-01"	"IL1RN"	"interleukin 1 receptor antagonist"
"8101699"	"1"	"0.1598752"	"-1.54"	"-4.39"	"-4.47e-01"	"PPM1K"	"protein phosphatase, Mg2+/Mn2+ dependent 1K"
"8160258"	"1"	"0.1598995"	"-1.54"	"-4.39"	"-2.40e-01"	""	""
"8110216"	"1"	"0.1599168"	"1.54"	"-4.39"	"1.80e-01"	""	""
"7895967"	"1"	"0.1599243"	"-1.54"	"-4.39"	"-4.51e-01"	""	""
"8093126"	"1"	"0.1599603"	"1.54"	"-4.39"	"2.06e-01"	""	""
"7908597"	"1"	"0.1599745"	"-1.54"	"-4.39"	"-1.26e-01"	"NR5A2"	"nuclear receptor subfamily 5 group A member 2"
"8155265"	"1"	"0.1600056"	"-1.54"	"-4.39"	"-2.00e-01"	""	""
"8001981"	"1"	"0.1601449"	"-1.54"	"-4.39"	"-1.57e-01"	"FHOD1"	"formin homology 2 domain containing 1"
"8156393"	"1"	"0.160156"	"-1.54"	"-4.39"	"-1.27e-01"	"SUSD3"	"sushi domain containing 3"
"7895689"	"1"	"0.1601728"	"-1.54"	"-4.39"	"-2.12e-01"	""	""
"7910591"	"1"	"0.1601731"	"-1.54"	"-4.39"	"-1.36e-01"	"NTPCR"	"nucleoside-triphosphatase, cancer-related"
"7896069"	"1"	"0.1601972"	"-1.54"	"-4.39"	"-1.87e-01"	""	""
"8095574"	"1"	"0.1602013"	"-1.54"	"-4.39"	"-1.54e-01"	"DCK"	"deoxycytidine kinase"
"8105603"	"1"	"0.1602581"	"-1.54"	"-4.39"	"-1.13e-01"	""	""
"8122658"	"1"	"0.1603198"	"1.54"	"-4.39"	"9.78e-02"	""	""
"7987310"	"1"	"0.1603419"	"1.54"	"-4.39"	"9.75e-02"	"GJD2"	"gap junction protein delta 2"
"8044739"	"1"	"0.1603721"	"-1.54"	"-4.39"	"-9.05e-02"	""	""
"7975770"	"1"	"0.1604338"	"-1.54"	"-4.39"	"-1.15e-01"	""	""
"7893239"	"1"	"0.1604681"	"1.54"	"-4.39"	"2.53e-01"	""	""
"7913805"	"1"	"0.1604706"	"-1.54"	"-4.39"	"-2.17e-01"	"RUNX3"	"runt related transcription factor 3"
"7894072"	"1"	"0.1604747"	"-1.54"	"-4.39"	"-1.69e-01"	""	""
"7938561"	"1"	"0.1605139"	"-1.54"	"-4.39"	"-1.05e-01"	""	""
"7924445"	"1"	"0.1605389"	"1.54"	"-4.39"	"1.43e-01"	"C1orf140"	"uncharacterized LOC400804"
"7959002"	"1"	"0.1606076"	"-1.54"	"-4.39"	"-2.09e-01"	"SDSL"	"serine dehydratase like"
"7904203"	"1"	"0.1606291"	"-1.54"	"-4.39"	"-1.24e-01"	"TSHB"	"thyroid stimulating hormone beta"
"8015104"	"1"	"0.160688"	"1.54"	"-4.39"	"1.50e-01"	"KRT10"	"keratin 10"
"8050942"	"1"	"0.1606964"	"-1.54"	"-4.39"	"-6.35e-01"	"OTOF"	"otoferlin"
"7955129"	"1"	"0.1607556"	"1.54"	"-4.39"	"1.10e-01"	"OR8S1"	"olfactory receptor family 8 subfamily S member 1"
"8030641"	"1"	"0.1607728"	"-1.54"	"-4.39"	"-1.78e-01"	"POLD1"	"DAN polymerase delta 1, catalytic subunit"
"7948534"	"1"	"0.1607867"	"1.54"	"-4.39"	"1.36e-01"	"DDB1"	"damage specific DNA binding protein 1"
"7895673"	"1"	"0.1608071"	"-1.54"	"-4.39"	"-6.55e-01"	""	""
"7939477"	"1"	"0.1608106"	"-1.54"	"-4.39"	"-1.27e-01"	"ALKBH3"	"alkB homolog 3, alpha-ketoglutaratedependent dioxygenase"
"7989516"	"1"	"0.1608334"	"1.54"	"-4.39"	"1.26e-01"	"HERC1"	"HECT and RLD domain containing E3 ubiquitin protein ligase family member 1"
"7950895"	"1"	"0.1610425"	"-1.54"	"-4.39"	"-2.73e-01"	""	""
"8177038"	"1"	"0.1611543"	"-1.54"	"-4.39"	"-1.03e-01"	"SRY"	"sex determining region Y"
"7972672"	"1"	"0.1611577"	"-1.54"	"-4.39"	"-1.44e-01"	"CCDC168"	"coiled-coil domain containing 168"
"8068353"	"1"	"0.1611612"	"1.54"	"-4.39"	"5.28e-01"	"MRPS6///SLC5A3"	"mitochondrial ribosomal protein S6///solute carrier family 5 member 3"
"7896479"	"1"	"0.1611941"	"1.54"	"-4.39"	"2.78e-01"	""	""
"8166899"	"1"	"0.1612002"	"1.54"	"-4.39"	"9.60e-02"	"NYX"	"nyctalopin"
"7893175"	"1"	"0.1612114"	"-1.54"	"-4.39"	"-3.28e-01"	""	""
"7955817"	"1"	"0.1612144"	"1.54"	"-4.39"	"8.95e-02"	"PCBP2"	"poly(rC) binding protein 2"
"8095430"	"1"	"0.1612458"	"-1.53"	"-4.39"	"-1.40e-01"	"HTN3"	"histatin 3"
"8136811"	"1"	"0.1613079"	"-1.53"	"-4.39"	"-2.87e-01"	"EPHB6"	"EPH receptor B6"
"8137250"	"1"	"0.1614378"	"-1.53"	"-4.39"	"-2.58e-01"	"GIMAP2"	"GTPase, IMAP family member 2"
"7929958"	"1"	"0.1614446"	"-1.53"	"-4.39"	"-1.42e-01"	"BTRC"	"beta-transducin repeat containing E3 ubiquitin protein ligase"
"7894419"	"1"	"0.1614563"	"-1.53"	"-4.39"	"-2.32e-01"	""	""
"8081645"	"1"	"0.1615204"	"1.53"	"-4.39"	"1.34e-01"	"C3orf52"	"chromosome 3 open reading frame 52"
"8165995"	"1"	"0.1615358"	"-1.53"	"-4.39"	"-1.46e-01"	"HCCS"	"holocytochrome c synthase"
"7904755"	"1"	"0.1615496"	"-1.53"	"-4.39"	"-8.58e-02"	"PEX11B"	"peroxisomal biogenesis factor 11 beta"
"7894852"	"1"	"0.1615781"	"-1.53"	"-4.39"	"-7.36e-01"	""	""
"8050240"	"1"	"0.1616313"	"-1.53"	"-4.39"	"-2.15e-01"	"ODC1"	"ornithine decarboxylase 1"
"8152244"	"1"	"0.1616599"	"-1.53"	"-4.39"	"-1.29e-01"	""	""
"8149857"	"1"	"0.1617395"	"1.53"	"-4.39"	"1.02e-01"	"KCTD9"	"potassium channel tetramerization domain containing 9"
"8068361"	"1"	"0.1617981"	"1.53"	"-4.39"	"5.91e-01"	"SLC5A3"	"solute carrier family 5 member 3"
"7921344"	"1"	"0.1618349"	"-1.53"	"-4.39"	"-2.36e-01"	"ELL2"	"elongation factor for RNA polymerase II 2"
"8026787"	"1"	"0.1619292"	"-1.53"	"-4.39"	"-1.95e-01"	"FAM129C"	"family with sequence similarity 129 member C"
"7894156"	"1"	"0.1619449"	"1.53"	"-4.39"	"4.23e-01"	""	""
"7893501"	"1"	"0.1619704"	"-1.53"	"-4.39"	"-4.76e-01"	""	""
"7981919"	"1"	"0.1620152"	"1.53"	"-4.39"	"1.81e-01"	"SNURF///SNRPN"	"SNRPN upstream reading frame///small nuclear ribonucleoprotein polypeptide N"
"7971373"	"1"	"0.162069"	"1.53"	"-4.39"	"2.52e-01"	"TPT1"	"tumor protein, translationally-controlled 1"
"8175900"	"1"	"0.1620753"	"1.53"	"-4.39"	"1.14e-01"	"ARHGAP4"	"Rho GTPase activating protein 4"
"7892870"	"1"	"0.1621398"	"-1.53"	"-4.39"	"-1.40e-01"	""	""
"7928516"	"1"	"0.1621419"	"-1.53"	"-4.39"	"-1.04e-01"	"SAMD8"	"sterile alpha motif domain containing 8"
"8019231"	"1"	"0.1621704"	"-1.53"	"-4.39"	"-1.05e-01"	"PDE6G"	"phosphodiesterase 6G"
"8058514"	"1"	"0.1622157"	"-1.53"	"-4.39"	"-3.50e-01"	""	""
"7901951"	"1"	"0.1622158"	"1.53"	"-4.39"	"2.98e-01"	"PGM1"	"phosphoglucomutase 1"
"8138822"	"1"	"0.162224"	"1.53"	"-4.39"	"2.24e-01"	""	""
"8111212"	"1"	"0.1622804"	"1.53"	"-4.39"	"1.40e-01"	""	""
"7981051"	"1"	"0.1622906"	"1.53"	"-4.39"	"1.30e-01"	"SERPINA10"	"serpin family A member 10"
"8073332"	"1"	"0.1623291"	"1.53"	"-4.39"	"3.00e-01"	""	""
"7892869"	"1"	"0.1623763"	"1.53"	"-4.39"	"2.78e-01"	""	""
"8088866"	"1"	"0.1624891"	"1.53"	"-4.39"	"1.00e-01"	"CNTN3"	"contactin 3"
"8113039"	"1"	"0.1625389"	"1.53"	"-4.39"	"1.80e-01"	"MEF2C"	"myocyte enhancer factor 2C"
"8161618"	"1"	"0.1625453"	"1.53"	"-4.39"	"1.97e-01"	"APBA1"	"amyloid beta precursor protein binding family A member 1"
"8072139"	"1"	"0.1625638"	"-1.53"	"-4.39"	"-1.23e-01"	""	""
"7895665"	"1"	"0.1625705"	"-1.53"	"-4.39"	"-1.40e-01"	""	""
"7897295"	"1"	"0.1625748"	"-1.53"	"-4.39"	"-9.98e-02"	"TAS1R1"	"taste 1 receptor member 1"
"7946687"	"1"	"0.1626258"	"-1.53"	"-4.39"	"-1.05e-01"	"PTH"	"parathyroid hormone"
"7896067"	"1"	"0.1626557"	"-1.53"	"-4.39"	"-7.87e-02"	""	""
"7969438"	"1"	"0.1626688"	"1.53"	"-4.39"	"9.28e-02"	"LMO7"	"LIM domain 7"
"7928126"	"1"	"0.162693"	"-1.53"	"-4.39"	"-5.12e-01"	"PALD1"	"phosphatase domain containing, paladin 1"
"7894617"	"1"	"0.1627045"	"-1.53"	"-4.39"	"-1.69e-01"	""	""
"8096919"	"1"	"0.1627312"	"-1.53"	"-4.39"	"-2.13e-01"	"ALPK1"	"alpha kinase 1"
"8176026"	"1"	"0.1627712"	"1.53"	"-4.39"	"1.82e-01"	"FLNA"	"filamin A"
"7894214"	"1"	"0.1628485"	"1.53"	"-4.39"	"1.93e-01"	""	""
"8095986"	"1"	"0.162861"	"-1.53"	"-4.39"	"-1.05e-01"	"ANXA3"	"annexin A3"
"8038505"	"1"	"0.1628664"	"1.53"	"-4.39"	"1.05e-01"	"SIGLEC11"	"sialic acid binding Ig like lectin 11"
"8174644"	"1"	"0.1629373"	"1.53"	"-4.39"	"1.19e-01"	""	""
"8095488"	"1"	"0.1629748"	"1.53"	"-4.4"	"1.78e-01"	"SMR3A"	"submaxillary gland androgen regulated protein 3A"
"7930264"	"1"	"0.1629954"	"1.53"	"-4.4"	"9.35e-02"	"NEURL1"	"neuralized E3 ubiquitin protein ligase 1"
"8169291"	"1"	"0.1630276"	"-1.53"	"-4.4"	"-1.37e-01"	""	""
"8080511"	"1"	"0.1630452"	"1.53"	"-4.4"	"2.52e-01"	"CACNA1D"	"calcium voltage-gated channel subunit alpha1 D"
"8037767"	"1"	"0.1630558"	"1.53"	"-4.4"	"1.14e-01"	"PNMAL1"	"paraneoplastic Ma antigen family like 1"
"7922337"	"1"	"0.1631061"	"-1.53"	"-4.4"	"-4.96e-01"	"TNFSF18"	"tumor necrosis factor superfamily member 18"
"7983512"	"1"	"0.1631269"	"-1.53"	"-4.4"	"-2.34e-01"	"SQRDL"	"sulfide quinone reductase-like (yeast)"
"8083240"	"1"	"0.1631543"	"-1.53"	"-4.4"	"-1.05e-01"	"AGTR1"	"angiotensin II receptor type 1"
"7910727"	"1"	"0.163165"	"-1.53"	"-4.4"	"-1.19e-01"	"ACTN2"	"actinin alpha 2"
"8058335"	"1"	"0.1632095"	"-1.53"	"-4.4"	"-1.30e-01"	"SUMO1"	"small ubiquitin-like modifier 1"
"8065832"	"1"	"0.1632433"	"-1.53"	"-4.4"	"-1.09e-01"	"TRPC4AP"	"transient receptor potential cation channel subfamily C member 4 associated protein"
"8082846"	"1"	"0.1632582"	"-1.53"	"-4.4"	"-3.70e-01"	"EPHB1"	"EPH receptor B1"
"7913803"	"1"	"0.1633004"	"1.53"	"-4.4"	"1.01e-01"	""	""
"8103875"	"1"	"0.1633269"	"-1.53"	"-4.4"	"-1.84e-01"	""	""
"7993774"	"1"	"0.1633633"	"-1.53"	"-4.4"	"-1.91e-01"	""	""
"8053449"	"1"	"0.163425"	"1.53"	"-4.4"	"9.07e-02"	"TMEM150A"	"transmembrane protein 150A"
"7892586"	"1"	"0.163455"	"-1.53"	"-4.4"	"-2.19e-01"	""	""
"7907769"	"1"	"0.1634632"	"1.53"	"-4.4"	"1.29e-01"	"FAM163A"	"family with sequence similarity 163 member A"
"8128245"	"1"	"0.1634856"	"1.53"	"-4.4"	"2.76e-01"	""	""
"8174226"	"1"	"0.1635175"	"-1.53"	"-4.4"	"-1.79e-01"	""	""
"7999920"	"1"	"0.1636151"	"1.53"	"-4.4"	"1.57e-01"	"GP2"	"glycoprotein 2"
"8122724"	"1"	"0.1636418"	"1.53"	"-4.4"	"1.37e-01"	"ULBP1"	"UL16 binding protein 1"
"7921462"	"1"	"0.1636857"	"-1.52"	"-4.4"	"-9.38e-02"	"VSIG8"	"V-set and immunoglobulin domain containing 8"
"7896325"	"1"	"0.1637137"	"-1.52"	"-4.4"	"-1.65e-01"	""	""
"7895755"	"1"	"0.1637313"	"-1.52"	"-4.4"	"-6.36e-01"	""	""
"7932304"	"1"	"0.1638366"	"1.52"	"-4.4"	"1.69e-01"	""	""
"8107356"	"1"	"0.1638401"	"1.52"	"-4.4"	"1.45e-01"	"DCP2"	"decapping mRNA 2"
"8148501"	"1"	"0.163851"	"-1.52"	"-4.4"	"-2.15e-01"	"PTP4A3"	"protein tyrosine phosphatase type IVA, member 3"
"7915758"	"1"	"0.1639086"	"-1.52"	"-4.4"	"-1.08e-01"	"GPBP1L1"	"GC-rich promoter binding protein 1 like 1"
"7931405"	"1"	"0.1639198"	"-1.52"	"-4.4"	"-1.55e-01"	"PPP2R2D"	"protein phosphatase 2 regulatory subunit Bdelta"
"8054997"	"1"	"0.1639694"	"-1.52"	"-4.4"	"-1.61e-01"	"MAP3K2"	"mitogen-activated protein kinase kinase kinase 2"
"8098041"	"1"	"0.1640025"	"1.52"	"-4.4"	"1.87e-01"	"TMEM144"	"transmembrane protein 144"
"7977933"	"1"	"0.1640518"	"1.52"	"-4.4"	"1.26e-01"	"SLC7A8"	"solute carrier family 7 member 8"
"7894990"	"1"	"0.1640647"	"1.52"	"-4.4"	"1.39e-01"	""	""
"7929533"	"1"	"0.1640787"	"-1.52"	"-4.4"	"-2.85e-01"	""	""
"7946115"	"1"	"0.1640863"	"1.52"	"-4.4"	"1.65e-01"	"OR52L1"	"olfactory receptor family 52 subfamily L member 1"
"7894183"	"1"	"0.1641063"	"1.52"	"-4.4"	"3.20e-01"	""	""
"7923347"	"1"	"0.1641211"	"-1.52"	"-4.4"	"-1.77e-01"	"LAD1"	"ladinin 1"
"8162462"	"1"	"0.1641699"	"1.52"	"-4.4"	"1.06e-01"	"C9orf129///FAM120A"	"chromosome 9 open reading frame 129///family with sequence similarity 120A"
"7987172"	"1"	"0.1642309"	"-1.52"	"-4.4"	"-1.30e-01"	"EMC7"	"ER membrane protein complex subunit 7"
"8023191"	"1"	"0.1642715"	"1.52"	"-4.4"	"2.61e-01"	"SMAD2"	"SMAD family member 2"
"8048071"	"1"	"0.1642755"	"-1.52"	"-4.4"	"-1.08e-01"	"CPS1-IT1"	"CPS1 intronic transcript 1"
"7895648"	"1"	"0.1643186"	"-1.52"	"-4.4"	"-3.71e-01"	""	""
"8114898"	"1"	"0.1643255"	"-1.52"	"-4.4"	"-2.21e-01"	""	""
"7906900"	"1"	"0.1643282"	"1.52"	"-4.4"	"2.85e-01"	"DDR2"	"discoidin domain receptor tyrosine kinase 2"
"7932678"	"1"	"0.1643303"	"-1.52"	"-4.4"	"-9.15e-02"	"YME1L1"	"YME1 like 1 ATPase"
"7974737"	"1"	"0.1643641"	"-1.52"	"-4.4"	"-1.08e-01"	"LRRC9"	"leucine rich repeat containing 9"
"7942553"	"1"	"0.1643711"	"-1.52"	"-4.4"	"-1.23e-01"	"SPCS2///SPCS2"	"signal peptidase complex subunit 2///signal peptidase complex subunit 2"
"8112519"	"1"	"0.1644564"	"1.52"	"-4.4"	"2.85e-01"	"LOC441081"	"POM121 membrane glycoprotein (rat) pseudogene"
"7917910"	"1"	"0.164469"	"1.52"	"-4.4"	"2.39e-01"	""	""
"8026163"	"1"	"0.1644791"	"1.52"	"-4.4"	"1.69e-01"	"IER2"	"immediate early response 2"
"7893865"	"1"	"0.1644951"	"-1.52"	"-4.4"	"-2.10e-01"	""	""
"8123739"	"1"	"0.1645035"	"-1.52"	"-4.4"	"-1.23e-01"	"NRN1"	"neuritin 1"
"7894044"	"1"	"0.1645302"	"1.52"	"-4.4"	"1.81e-01"	""	""
"8031682"	"1"	"0.164606"	"-1.52"	"-4.4"	"-8.10e-02"	""	""
"8050095"	"1"	"0.1646315"	"-1.52"	"-4.4"	"-6.14e-01"	"LINC00487"	"long intergenic non-protein coding RNA 487"
"8118023"	"1"	"0.164637"	"1.52"	"-4.4"	"1.20e-01"	""	""
"7913235"	"1"	"0.1647024"	"1.52"	"-4.4"	"1.04e-01"	""	""
"8061073"	"1"	"0.1647504"	"-1.52"	"-4.4"	"-4.30e-01"	""	""
"8038952"	"1"	"0.1647736"	"-1.52"	"-4.4"	"-1.03e-01"	"ZNF616"	"zinc finger protein 616"
"7892509"	"1"	"0.1648279"	"-1.52"	"-4.4"	"-1.20e-01"	""	""
"8101718"	"1"	"0.1648504"	"-1.52"	"-4.4"	"-8.47e-02"	"PYURF///PIGY"	"PIGY upstream reading frame///phosphatidylinositol glycan anchor biosynthesis class Y"
"8063869"	"1"	"0.164872"	"-1.52"	"-4.4"	"-1.05e-01"	"LOC105369209"	"putative uncharacterized protein FLJ44790"
"8099107"	"1"	"0.1648725"	"-1.52"	"-4.4"	"-1.52e-01"	"LYAR"	"Ly1 antibody reactive"
"8145774"	"1"	"0.1649003"	"1.52"	"-4.4"	"1.29e-01"	""	""
"8091881"	"1"	"0.1649823"	"1.52"	"-4.4"	"1.30e-01"	""	""
"8086330"	"1"	"0.1649832"	"-1.52"	"-4.4"	"-3.83e-01"	"CSRNP1"	"cysteine and serine rich nuclear protein 1"
"8064495"	"1"	"0.1650148"	"1.52"	"-4.4"	"1.42e-01"	"PDYN"	"prodynorphin"
"8162294"	"1"	"0.1651415"	"-1.52"	"-4.4"	"-1.04e-01"	"SPTLC1"	"serine palmitoyltransferase long chain base subunit 1"
"7925250"	"1"	"0.1651446"	"1.52"	"-4.4"	"1.08e-01"	"GNG4"	"G protein subunit gamma 4"
"8045075"	"1"	"0.165157"	"1.52"	"-4.4"	"1.07e-01"	"GPR17"	"G protein-coupled receptor 17"
"8122334"	"1"	"0.1651825"	"1.52"	"-4.4"	"1.70e-01"	"ACKR4"	"atypical chemokine receptor 4"
"7983391"	"1"	"0.1651899"	"1.52"	"-4.4"	"8.85e-02"	""	""
"8052072"	"1"	"0.1652535"	"-1.52"	"-4.4"	"-1.49e-01"	"FSHR"	"follicle stimulating hormone receptor"
"7954785"	"1"	"0.1653809"	"1.52"	"-4.4"	"2.63e-01"	""	""
"8109086"	"1"	"0.1654069"	"1.52"	"-4.4"	"1.46e-01"	"ADRB2"	"adrenoceptor beta 2"
"8140386"	"1"	"0.1654282"	"-1.52"	"-4.4"	"-1.68e-01"	"STYXL1"	"serine/threonine/tyrosine interacting-like 1"
"8099388"	"1"	"0.1654325"	"1.52"	"-4.4"	"1.55e-01"	"HS3ST1"	"heparan sulfate-glucosamine 3-sulfotransferase 1"
"7893621"	"1"	"0.1655372"	"1.52"	"-4.4"	"1.86e-01"	""	""
"8097124"	"1"	"0.1655493"	"-1.52"	"-4.4"	"-1.50e-01"	""	""
"7895826"	"1"	"0.1655917"	"1.52"	"-4.4"	"1.48e-01"	""	""
"8003773"	"1"	"0.1656178"	"-1.52"	"-4.4"	"-8.87e-02"	"RAP1GAP2"	"RAP1 GTPase activating protein 2"
"7896634"	"1"	"0.1656353"	"1.52"	"-4.4"	"6.56e-01"	""	""
"7907773"	"1"	"0.1656705"	"-1.52"	"-4.4"	"-1.13e-01"	"TOR1AIP1"	"torsin 1A interacting protein 1"
